Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Procedure_Code_22,The additional procedure code 22 following cleansing that is used to identify the subsequent procedure the patient has undergone,varchar(5),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Procedure_Code_23,The additional procedure code 23 following cleansing that is used to identify the subsequent procedure the patient has undergone,varchar(5),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Procedure_Code_24,The additional procedure code 24 following cleansing that is used to identify the subsequent procedure the patient has undergone,varchar(5),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Diagnosis_Count,A count of the number of diagnosis codes populated for the episode,,,,Yes,,GEM CSU,,,int
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Procedure_Count,A count of the number of procedure codes populated for the episode,,,,Yes,,GEM CSU,,,int
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Diagnosis_All,"A list of all the diagnosis codes populated for the episode, e.g. D414, R31X, I10X etc.",varchar(200),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Procedure_All,"A list of all the procedure codes populated for the episode, e.g. M432, Y401, Z425 etc.",varchar(200),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Spell_ID,"The spell id used in spell construction, 98% of records use the SUS_PbR_SpellID",varchar(50),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Spell_ID_Type,The spell id type used,varchar(100),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Pseudo_NHS_Number,Pseudonomised NHS Number of a patient,,,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Postcode_LSOA_2011_Code,Derived lower super output area code based on the patient's postcode,varchar(9),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Postcode_MSOA_2011_Code,Derived middle super output area code based on the patient's postcode,varchar(9),,,Yes,,GEM CSU,,,varchar
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Practice_Provider_Distance (Miles),??,,,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Provider_Patient_Distance (Miles),??,,,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Der_Practice_Patient_Distance (Miles),??,,,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,APCS_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint ,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,APCS_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_Exclusion_Reason,Field used internally to identify the stage when the data was loaded.,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,HRG_Code,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,HRG_TrimPoint,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Spell_Adj_LoS,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Spell_ExcessBedDays,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Spell_SSC,,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Spell_BP,,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_Initial_Amount,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_BestPrac_Adj,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_ShortStay_Adj,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_LongStay_Rate,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_LongStay_Adj,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_SpecServ_Adj,,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_Total_Payment,,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Local_Total_Payment,,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Local_Contractual_Adj,,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Net_SLA_Payment,,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_MFF_Payment,,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Grand_Total_Payment_MFF,,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Cost_Type,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Tariff_Type,,varchar(100),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,Contractual_Adj_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Cost,MRET_Indicator,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,APCS_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint ,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,APCS_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_Exclusion_Reason,"Indicates the reason as to why the spell has been excluded from been priced at national tariff for 2015/16, e.g. Core_HRG_Exclusion, Pre_Grouper_Exclusion etc.",varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,HRG_Code,"The spell HRG code, on which 2015/16 tariffs are applied",varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,HRG_TrimPoint,The trimpoint associated with the spell in 2015/16,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Spell_Adj_LoS,"The 2015/16 spell length of stay, adjusted in accordance with 2015/16 PbR rules and guidance",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Spell_ExcessBedDays,The excess bed days for the spell in 2015/16,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Spell_SSC,The specialised service code associated with the spell in 2015/16,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Spell_BP,The best practice code associated with the spell in 2015/16,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_Initial_Amount,The base 2015/16 national tariff,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_BestPrac_Adj,Adjustment to account for 2015/16 best practice tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_ShortStay_Adj,Adjustment to account for 2015/16 emergency short stay tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_LongStay_Rate,The 2015/16 long stay rate (unit cost) for excess bed days,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_LongStay_Adj,Adjustment to account for 2015/16 excess bed day tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_SpecServ_Adj,Adjustment to account for 2015/16 specialised service top up tariffs,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_Total_Payment,The total 2015/16 payment for national tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Local_Total_Payment,The base 2015/16 local tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Local_Contractual_Adj,The locally contracted adjustment for 2015/16 local tariffs,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Net_SLA_Payment,The 2015/16 tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_MFF_Payment,The 2015/16 MFF payment for the spell,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Grand_Total_Payment_MFF,The 2015/16 total payment for the spell,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Cost_Type,"The 2015/16 cost type, e.g. Tariff, Tariff (MPPS), Local etc.",varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Tariff_Type,"The 2015/16 tariff type indicates the components of the tariff that have been applied to the spell, e.g. Non-elective | Long Stay | Specialised",varchar(100),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,Contractual_Adj_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Cost,MRET_Indicator,Indicates whether spell should be included in the marginal rate emergency threshold calculation,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,APCS_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint ,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,APCS_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_Exclusion_Reason,"Indicates the reason as to why the spell has been excluded from been priced at national tariff for 2014/15, e.g. Core_HRG_Exclusion, Pre_Grouper_Exclusion etc.",varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,HRG_Code,"The spell HRG code, on which 2014/15 tariffs are applied",varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,HRG_TrimPoint,The trimpoint associated with the spell in 2014/15,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Spell_Adj_LoS,"The 2014/15 spell length of stay, adjusted in accordance with 2014/15 PbR rules and guidance",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Spell_ExcessBedDays,The excess bed days for the spell in 2014/15,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Spell_SSC,The specialised service code associated with the spell in 2014/15,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Spell_BP,The best practice code associated with the spell in 2014/15,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_Initial_Amount,The base 2014/15 national tariff,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_BestPrac_Adj,Adjustment to account for 2014/15 best practice tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_ShortStay_Adj,Adjustment to account for 2014/15 emergency short stay tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_LongStay_Rate,The 2014/15 long stay rate (unit cost) for excess bed days,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_LongStay_Adj,Adjustment to account for 2014/15 excess bed day tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_SpecServ_Adj,Adjustment to account for 2014/15 specialised service top up tariffs,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_Total_Payment,The total 2014/15 payment for national tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Local_Total_Payment,The base 2014/15 local tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Local_Contractual_Adj,The locally contracted adjustment for 2014/15 local tariffs,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Net_SLA_Payment,The 2014/15 tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_MFF_Payment,The 2014/15 MFF payment for the spell,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Grand_Total_Payment_MFF,The 2014/15 total payment for the spell,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Cost_Type,"The 2014/15 cost type, e.g. Tariff, Tariff (MPPS), Local etc.",varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Tariff_Type,"The 2014/15 tariff type indicates the components of the tariff that have been applied to the spell, e.g. Non-elective | Long Stay | Specialised",varchar(100),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,Contractual_Adj_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Cost,MRET_Indicator,Indicates whether spell should be included in the marginal rate emergency threshold calculation,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,APCS_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint ,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,APCS_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_Exclusion_Reason,"Indicates the reason as to why the spell has been excluded from been priced at national tariff for 2013/14, e.g. Core_HRG_Exclusion, Pre_Grouper_Exclusion etc.",varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,HRG_Code,"The spell HRG code, on which 2013/14 tariffs are applied",varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,HRG_TrimPoint,The trimpoint associated with the spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Spell_Adj_LoS,"The 2013/14 spell length of stay, adjusted in accordance with 2013/14 PbR rules and guidance",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Spell_ExcessBedDays,The excess bed days for the spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Spell_SSC,The specialised service code associated with the spell in 2013/14,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Spell_BP,The best practice code associated with the spell in 2013/14,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_Initial_Amount,The base 2013/14 national tariff,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_BestPrac_Adj,Adjustment to account for 2013/14 best practice tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_ShortStay_Adj,Adjustment to account for 2013/14 emergency short stay tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_LongStay_Rate,The 2013/14 long stay rate (unit cost) for excess bed days,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_LongStay_Adj,Adjustment to account for 2013/14 excess bed day tariffs,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_SpecServ_Adj,Adjustment to account for 2013/14 specialised service top up tariffs,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_Total_Payment,The total 2013/14 payment for national tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Local_Total_Payment,The base 2013/14 local tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Local_Contractual_Adj,The locally contracted adjustment for 2013/14 local tariffs,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Net_SLA_Payment,The 2013/14 tariff,"float(18, 2)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Tariff_MFF_Payment,The 2013/14 MFF payment for the spell,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Cost,Grand_Total_Payment_MFF,The 2013/14 total payment for the spell,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,,
